date,return,realized variance
2016-07-11,1.771409896,1.125953357
2016-07-12,0.451218593,2.9E-01
2016-07-13,0.728036151,2.74E-01
2016-07-15,0.305443676,1.98E-01
2016-07-18,0.562831198,1.05E-01
2016-07-19,-0.146345456,1.05E-01
2016-07-20,0.51188807,2.59E-01
2016-07-21,0.421325016,3.21E-01
2016-07-22,-0.473475543,1.48E-01
2016-07-25,0.572421648,2.6E-01
2016-07-26,0.021409074,1.8E-01
2016-07-27,0.014252628,2.99E-01
2016-07-28,0.419421956,1.32E-01
2016-07-29,0.102844182,2.62E-01
2016-08-01,0.404919702,1.41E-01
2016-08-02,-0.741707905,4.14E-01
2016-08-03,-1.134322362,4.07E-01
2016-08-04,0.28780104,3.33E-01
2016-08-05,0.419724029,1.63E-01
2016-08-08,0.681573463,3.34E-01
2016-08-09,0.207758152,9.15E-02
2016-08-10,-0.234454202,1.71E-01
2016-08-11,-0.573761842,2.64E-01
2016-08-12,0.331627954,3.52E-01
2016-08-15,0.204188599,1.46E-01
2016-08-16,-0.127881798,1.01E-01
2016-08-17,0.079958071,1.98E-01
2016-08-18,-0.393445465,2.34E-01
2016-08-19,0.290270797,1.32E-01
2016-08-22,-0.281264093,8.74E-02
2016-08-23,0.543750007,1.61E-01
2016-08-24,0.107961746,1.51E-01
2016-08-25,-0.412978369,1.38E-01
2016-08-26,-0.352219523,1.86E-01
2016-08-29,-0.926272624,2.56E-01
2016-08-30,0.355386812,3E-01
2016-08-31,-0.676906828,3.07E-01
2016-09-01,-0.300664949,1.98E-01
2016-09-02,-0.730269219,2.69E-01
2016-09-05,0.893521135,3.2E-01
2016-09-06,-0.322727141,1.55E-01
2016-09-07,0.148698912,1.47E-01
2016-09-08,-0.69976748,4.71E-01
2016-09-09,-0.65120593,4.61E-01
2016-09-12,-2.19842167,1.778933972
2016-09-13,-0.116629058,7.72E-01
2016-09-14,0.29523231,2.32E-01
2016-09-15,0.223157869,1.96E-01
2016-09-16,1.040083933,3.37E-01
2016-09-19,-0.055604984,1.3E-01
2016-09-20,-0.031523221,1.96E-01
2016-09-21,0.613238221,2.32E-01
2016-09-22,0.807136495,3.71E-01
2016-09-23,0.955847461,1.18E-01
2016-09-26,9.06E-03,1.49E-01
2016-09-27,-0.390317015,5.98E-01
2016-09-28,0.043676865,1.75E-01
2016-09-29,1.011196808,4.7E-01
2016-09-30,-0.479721023,3E-01
2016-10-03,0.685403643,2.42E-01
2016-10-04,-0.154662381,1.35E-01
2016-10-05,-0.491339571,1.94E-01
2016-10-06,0.459480965,1.07E-01
2016-10-07,-0.31857765,1.66E-01
2016-10-10,0.156676333,1.77E-01
2016-10-11,0.149290001,1.47E-01
2016-10-12,-0.21957857,3.45E-01
2016-10-13,-0.632033453,1.6E-01
2016-10-14,0.03623648,9E-02
2016-10-17,-0.721998535,1.72E-01
2016-10-18,0.432265504,1.86E-01
2016-10-19,0.408849886,1.03E-01
2016-10-20,0.108668102,1.93E-01
2016-10-21,-0.280876155,1.45E-01
2016-10-24,-0.492696916,2.81E-01
2016-10-25,0.590336571,2.41E-01
2016-10-26,-1.523321226,4.54E-01
2016-10-27,-1.013924636,2.62E-01
2016-10-28,-0.15816458,3.24E-01
2016-10-31,0.636596094,1.38E-01
2016-11-01,-0.581057002,3.94E-01
2016-11-02,-1.256182684,5.54E-01
2016-11-03,-0.033897667,3.15E-01
2016-11-04,-0.863020611,4.02E-01
2016-11-07,1.221818823,3.28E-01
2016-11-08,0.133097152,3.51E-01
2016-11-09,-2.101597214,4.489047218
2016-11-10,2.956825461,4.008410293
2016-11-11,0.33960277,2.82E-01
2016-11-14,-0.622504174,3.47E-01
2016-11-15,-0.34744717,2.79E-01
2016-11-16,0.025923526,2.31E-01
2016-11-17,5.56E-03,4.05E-01
2016-11-18,0.271405659,2.35E-01
2016-11-21,-0.057132854,1.5E-01
2016-11-22,1.276121533,3.68E-01
2016-11-23,1.296165055,9.09E-02
2016-11-24,-0.021624349,1.51E-01
2016-11-25,0.336431093,2.31E-01
2016-11-28,-0.520154879,1.23E-01
2016-11-29,-0.0687074,1.44E-01
2016-11-30,-0.373852564,2.12E-01
2016-12-01,0.904590602,3.11E-01
2016-12-02,-0.961372109,1.11E-01
2016-12-05,-0.718600915,4.96E-01
2016-12-06,0.691993742,5.1E-01
2016-12-07,0.849369898,2.16E-01
2016-12-08,1.174561374,4.14E-01
2016-12-09,0.281795831,5.15E-02
2016-12-12,0.138797467,1.77E-01
2016-12-13,-0.278010622,1.15E-01
2016-12-14,0.740019387,1.87E-01
2016-12-15,-0.751080312,3.95E-01
2016-12-16,-0.404750091,1.16E-01
2016-12-19,0.490770065,1.82E-01
2016-12-20,0.485209209,1.08E-01
2016-12-21,0.4564037,1.53E-01
2016-12-22,0.524935589,1.11E-01
2016-12-23,-0.293835822,6.36E-02
2016-12-28,0.852726506,3.8E-01
2016-12-29,0.078470355,1.82E-01
2016-12-30,-0.481432666,1.72E-01
2017-01-03,1.032980805,1.78E-01
2017-01-04,-0.017288774,7.44E-02
2017-01-05,0.320828218,1.15E-01
2017-01-06,0.048221821,5.23E-02
2017-01-09,0.831445239,2.12E-01
2017-01-10,-0.735064351,2.04E-01
2017-01-11,0.120347302,2.26E-01
2017-01-12,-0.037783808,1.37E-01
2017-01-13,-0.800225021,1.58E-01
2017-01-16,0.39390535,3.18E-01
2017-01-17,-0.875786618,2.16E-01
2017-01-18,-0.444100731,2.63E-01
2017-01-19,0.109816374,4.18E-01
2017-01-20,-0.523524859,2.39E-01
2017-01-23,-0.759483969,3.51E-01
2017-01-24,0.697981859,1.41E-01
2017-01-25,0.37606852,3.97E-01
2017-01-27,0.605914728,9.54E-02
2017-01-30,-0.788797306,2.97E-01
2017-01-31,-0.543975511,2.9E-01
2017-02-01,0.458857531,1.37E-01
2017-02-02,-0.131573196,1.88E-01
2017-02-03,-0.436313148,2.02E-01
2017-02-06,-0.104064706,2.3E-01
2017-02-07,0.065287399,1.75E-01
2017-02-08,0.537985439,1.45E-01
2017-02-09,0.194431612,1.64E-01
2017-02-10,0.874143617,2.79E-01
2017-02-13,0.657959598,1.51E-01
2017-02-14,3.44E-03,1.9E-01
2017-02-15,0.797035492,2.2E-01
2017-02-16,0.029010487,1.67E-01
2017-02-17,-0.230523048,7.03E-02
2017-02-20,-0.258409132,1.34E-01
2017-02-21,-0.188517622,7.54E-02
2017-02-22,0.164377969,8.35E-02
2017-02-23,-0.280730769,1.62E-01
2017-02-24,-0.807365314,1.54E-01
2017-02-27,-0.268205693,2.34E-01
2017-02-28,0.027707547,1.73E-01
2017-03-01,-0.325124381,3.63E-01
2017-03-02,1.132514936,6.71E-01
2017-03-03,-0.788227302,4.32E-01
2017-03-06,0.22483968,1.06E-01
2017-03-07,0.201920905,2.34E-01
2017-03-08,-0.089666,1.94E-01
2017-03-09,-0.3973744,1.64E-01
2017-03-10,0.478052806,1.53E-01
2017-03-13,-0.308501257,1.19E-01
2017-03-14,-3.45E-03,1.7E-01
2017-03-15,0.230843542,1.56E-01
2017-03-16,0.080810864,1.54E-01
2017-03-17,0.185156665,1.74E-01
2017-03-20,-0.475378237,9.86E-02
2017-03-21,-0.042960863,8.35E-02
2017-03-22,-1.532431183,6.91E-01
2017-03-23,0.209132178,5.83E-02
2017-03-24,0.737627364,2.1E-01
2017-03-27,-0.143302367,5.28E-01
2017-03-28,1.152389207,2.39E-01
2017-03-29,0.783557876,1.01E-01
2017-03-30,0.373200923,1.18E-01
2017-03-31,-0.271787464,1.3E-01
2017-04-03,0.035563986,1.93E-01
2017-04-04,-0.186308106,1.21E-01
2017-04-05,0.25071161,2.31E-01
2017-04-06,-0.44046218,1.94E-01
2017-04-07,-0.117071198,2.4E-01
2017-04-10,0.739306262,1.69E-01
2017-04-11,0.352384833,1.31E-01
2017-04-12,0.033525547,1.55E-01
2017-04-13,-0.753387907,3.44E-01
2017-04-18,-1.065410027,3.5E-01
2017-04-19,-0.478249157,3.03E-01
2017-04-20,0.167670447,1.09E-01
2017-04-21,0.619829659,2.56E-01
2017-04-24,0.196897236,1.78E-01
2017-04-26,0.641926626,2.75E-01
2017-04-27,0.134662019,4.56E-02
2017-04-28,-0.035333609,1.99E-01
2017-05-01,0.3658643,2.43E-01
2017-05-02,-0.219436087,1.72E-01
2017-05-03,-0.756445975,2.35E-01
2017-05-04,-0.324856892,1.36E-01
2017-05-05,-0.701924243,2.17E-01
2017-05-08,0.489946882,5.08E-01
2017-05-09,-0.498033546,2.29E-01
2017-05-10,0.57033407,2.4E-01
2017-05-11,-0.059228174,2.55E-01
2017-05-12,-0.770893397,3.21E-01
2017-05-15,-0.238749069,3.28E-01
2017-05-16,0.221280453,2.19E-01
2017-05-17,-1.052749238,2.89E-01
2017-05-18,-0.878235382,9.9E-01
2017-05-19,-0.143813864,1.45E-01
2017-05-22,0.709914977,2.09E-01
2017-05-23,-0.203262606,2.3E-01
2017-05-24,0.034460182,1.6E-01
2017-05-25,0.26807364,1.34E-01
2017-05-26,-0.67479427,2.23E-01
2017-05-29,-0.647856897,2.96E-01
2017-05-30,0.225925958,1.42E-01
2017-05-31,0.013897575,1.71E-01
2017-06-01,0.137027904,1.94E-01
2017-06-02,0.886487817,3.4E-01
2017-06-05,-0.61862085,2.56E-01
2017-06-06,-1.329564152,2.59E-01
2017-06-07,0.078804281,3.11E-01
2017-06-08,8.76E-03,4.43E-01
2017-06-09,0.076963446,1.79E-01
2017-06-13,1.291596619,1.63E-01
2017-06-14,0.929856243,3.7E-01
2017-06-15,-1.128792457,3.7E-01
2017-06-16,0.132796418,1.94E-01
2017-06-19,0.367780159,1.94E-01
2017-06-20,-0.598135195,3E-01
2017-06-21,-1.425788763,9.65E-01
2017-06-22,0.716322926,2.72E-01
2017-06-23,0.154870175,2.21E-01
2017-06-26,0.041697071,2.35E-01
2017-06-27,-0.03126357,2.23E-01
2017-06-28,0.69294344,1.21E-01
2017-06-29,0.893154458,3.05E-01
2017-06-30,-1.469096813,1.234286767
2017-07-03,-0.527063154,2.49E-01
2017-07-04,1.431864707,9.46E-01
2017-07-05,-0.118635194,1.92E-01
2017-07-06,0.022407419,2.43E-01
2017-07-07,-0.916650703,5.73E-01
2017-07-10,0.325033963,2.84E-01
2017-07-11,0.09365895,1.92E-01
2017-07-12,-0.90028731,1.98E-01
2017-07-13,1.113113046,4.63E-01
2017-07-14,0.285104775,2.32E-01
2017-07-17,-0.029270729,2.64E-01
2017-07-18,-1.051920729,2.92E-01
2017-07-19,0.808835596,4.83E-01
2017-07-20,0.459199453,2.45E-01
2017-07-21,-0.505954231,5.15E-01
2017-07-24,-0.678062997,4.26E-01
2017-07-25,0.777727689,2.03E-01
2017-07-26,0.815669427,5.57E-01
2017-07-27,0.204142971,1.63E-01
2017-07-28,-1.402053494,4.7E-01
2017-07-31,0.397111496,1.26E-01
2017-08-01,0.726497816,1.34E-01
2017-08-02,-0.416631402,2.01E-01
2017-08-03,-0.243630735,3.32E-01
2017-08-04,-0.247419953,1.89E-01
2017-08-07,0.841718063,3E-01
2017-08-08,-0.56473007,2.58E-01
2017-08-09,0.342769879,2.05E-01
2017-08-10,-0.216863822,1.72E-01
2017-08-11,-1.295660057,1.011108524
2017-08-14,0.578111555,1.93E-01
2017-08-15,0.388611593,3.1E-01
2017-08-16,0.321673667,3.26E-01
2017-08-17,-0.061760167,1.68E-01
2017-08-18,-0.471317635,8.14E-01
2017-08-21,-0.485786121,1.98E-01
2017-08-22,0.407473198,1.27E-01
2017-08-23,-0.262195693,3.35E-01
2017-08-24,0.060402628,1.93E-01
2017-08-25,0.082700165,1.45E-01
2017-08-28,-0.650004017,1.67E-01
2017-08-29,-0.756624038,3.82E-01
2017-08-30,0.026158152,1.68E-01
2017-08-31,0.650154398,1.33E-01
2017-09-01,0.107277582,1.57E-01
2017-09-04,-0.377476553,1.49E-01
2017-09-05,-0.024292482,2.16E-01
2017-09-06,-0.328219316,3.9E-01
2017-09-07,-0.102609597,2.17E-01
2017-09-08,-0.337738174,1.31E-01
2017-09-11,0.640844145,1.38E-01
2017-09-12,0.599057459,1.37E-01
2017-09-13,0.022386582,1.44E-01
2017-09-14,-0.117229266,1.22E-01
2017-09-15,-0.713077202,1.61E-01
2017-09-18,0.466265957,1.54E-01
2017-09-19,-0.060582459,1.6E-01
2017-09-20,-0.095326413,1.99E-01
2017-09-21,-0.824926363,2.65E-01
2017-09-22,0.398038269,2.75E-01
2017-09-25,0,1.86E-01
2017-09-26,-0.231907411,1.75E-01
2017-09-27,-0.082063822,1.11E-01
2017-09-28,0.109973565,1.18E-01
2017-09-29,0.195220644,1.58E-01
2017-10-02,0.876924964,2.77E-01
2017-10-03,-0.495067655,2.07E-01
2017-10-04,-0.685876133,2.94E-01
2017-10-05,0.101354312,1.76E-01
2017-10-06,0.849483758,2.52E-01
2017-10-09,0.560941088,1.54E-01
2017-10-10,-0.055139142,1.88E-01
2017-10-11,0.595766169,1.64E-01
2017-10-12,0.323063398,5.2E-02
2017-10-13,0.447488943,1.56E-01
2017-10-16,0.538929549,2.13E-01
2017-10-17,0.725745134,1.76E-01
2017-10-18,0.028528516,5.6E-02
2017-10-19,0.033580712,6.1E-02
2017-10-20,0.140845094,2.15E-01
2017-10-23,-0.19789699,8.01E-02
2017-10-24,0.119112542,1.39E-01
2017-10-25,0.117331559,1.3E-01
2017-10-26,0.098734037,9.95E-02
2017-10-27,-0.34828655,3.3E-01
2017-10-30,0.235914277,1.52E-01
2017-10-31,-0.115379805,6.53E-02
2017-11-01,0.480738056,1.81E-01
2017-11-02,-9.99E-03,1.98E-01
2017-11-03,0.410671367,7.59E-02
2017-11-06,-0.091247694,7.06E-02
2017-11-07,0.946199584,2.3E-01
2017-11-08,0.027922638,1.21E-01
2017-11-09,0.489839693,1.67E-01
2017-11-10,-0.350148434,1.17E-01
2017-11-13,-0.239462145,9.4E-02
2017-11-14,-0.831698072,2.68E-01
2017-11-15,-0.575328835,1.77E-01
2017-11-16,0.325468147,1.04E-01
2017-11-17,0.35299126,2.09E-01
2017-11-20,-0.155794251,2.05E-01
2017-11-21,0.326275371,8.41E-02
2017-11-22,0.452302724,1.45E-01
2017-11-23,-9.89E-03,5.34E-02
2017-11-24,-0.097285094,1.46E-01
2017-11-27,0.199369006,1.34E-01
2017-11-28,-0.029656479,1.01E-01
2017-11-29,0.448988066,1.74E-01
2017-11-30,-0.608794825,3.47E-01
2017-12-01,0.288495819,1.85E-01
2017-12-04,0.032913684,1.19E-01
2017-12-05,-0.265564976,1.94E-01
2017-12-06,-0.489864447,1.55E-01
2017-12-07,0.603492155,1.01E-01
2017-12-08,0.31957856,1.03E-01
2017-12-11,0.070728922,1.11E-01
2017-12-12,0.146228882,6.9E-02
2017-12-13,0.093504711,1.27E-01
2017-12-14,-0.037692869,8.13E-02
2017-12-15,-0.17402444,1.04E-01
2017-12-18,0.697403128,1.82E-01
2017-12-19,0.640683851,1.13E-01
2017-12-20,0.170221085,1.03E-01
2017-12-21,-0.201243231,5.7E-02
2017-12-22,0.189868853,6.81E-02
2017-12-27,0.081039908,9.04E-02
2017-12-28,0.212102893,5.05E-02
2017-12-29,-0.297725213,1.48E-01
2018-01-02,-0.142789945,1.2E-01
2018-01-03,0.18147649,1.18E-01
2018-01-04,0.103585022,1.82E-01
2018-01-05,0.686357762,1.32E-01
2018-01-08,0.096266473,8.1E-02
2018-01-09,0.112179499,7.4E-02
2018-01-10,-0.530121723,1.17E-01
2018-01-11,-0.465154679,9.79E-02
2018-01-12,0.019427535,1.16E-01
2018-01-15,0.260313655,1.96E-01
2018-01-16,-0.245950837,1.22E-01
2018-01-17,-0.453515517,1.62E-01
2018-01-18,0.084733339,1.07E-01
2018-01-19,-0.122416018,7.49E-02
2018-01-22,-0.168461723,6.49E-02
2018-01-23,0.776512874,1.77E-01
2018-01-24,0.413729914,7.05E-02
2018-01-25,-0.063241365,8.03E-02
2018-01-29,0.488689927,9.34E-02
2018-01-30,-0.767368848,2.37E-01
2018-01-31,0.149839602,1.92E-01
2018-02-01,0.868260683,1.58E-01
2018-02-02,0.474769744,7.98E-02
2018-02-05,-1.755340102,1.173001066
2018-02-06,-3.513794225,4.05779676
2018-02-07,0.979972268,1.699801144
2018-02-08,0.23044563,4.86E-01
2018-02-09,-0.975519377,1.873082796
2018-02-12,-0.252951231,3.44E-01
2018-02-13,0.579428595,2.36E-01
2018-02-14,-0.169692326,1.28E-01
2018-02-15,1.186535438,4.53E-01
2018-02-16,-0.024966919,1.78E-01
2018-02-19,0.662237588,1.29E-01
2018-02-20,0.013235391,1.53E-01
2018-02-21,-3.31E-03,1.4E-01
2018-02-22,0.254335397,2.03E-01
2018-02-23,0.733555921,2.97E-01
2018-02-26,0.496700583,2.29E-01
2018-02-27,0.26810321,1.88E-01
2018-02-28,-0.654810784,1.63E-01
2018-03-01,-0.730103899,2.97E-01
2018-03-02,-0.7417537,2.74E-01
2018-03-05,-0.655718228,1.24E-01
2018-03-06,1.063301577,5.95E-01
2018-03-07,-0.886537974,4.55E-01
2018-03-08,0.59601561,1.62E-01
2018-03-09,0.348348998,1.19E-01
2018-03-12,0.515422753,5.26E-01
2018-03-13,-0.487962128,1.45E-01
2018-03-14,-0.542847397,2.68E-01
2018-03-15,-0.205420522,3.09E-01
2018-03-16,0.379199169,1.82E-01
2018-03-19,0.224359597,3.34E-01
2018-03-20,-0.434600084,2.02E-01
2018-03-21,0.210016366,1.29E-01
2018-03-22,-0.175270391,2.41E-01
2018-03-23,-1.929739355,1.189705907
2018-03-26,-0.454734494,4.44E-01
2018-03-27,0.672152227,3.14E-01
2018-03-28,-0.746423352,2.68E-01
2018-03-29,-0.612121887,1.98E-01
2018-04-03,-0.179069399,3.07E-01
2018-04-04,0.032422932,1.83E-01
2018-04-05,0.449217179,1.88E-01
2018-04-06,-0.030575326,1.65E-01
2018-04-09,0.349318676,1.64E-01
2018-04-10,0.781062871,2.33E-01
2018-04-11,-0.464803801,2.64E-01
2018-04-12,-0.265294726,3.32E-01
2018-04-13,0.238238165,1.15E-01
2018-04-16,0.160217255,1.84E-01
2018-04-17,0.12464839,1.69E-01
2018-04-18,0.336457091,1.03E-01
2018-04-19,0.320155825,3.54E-01
2018-04-20,-0.25298019,1.12E-01
2018-04-23,0.200991626,1.64E-01
2018-04-24,0.602265732,8.69E-02
2018-04-26,-0.084905901,9.77E-02
2018-04-27,0.548219664,2.09E-01
2018-04-30,0.52650377,1.58E-01
2018-05-01,0.474857326,1.34E-01
2018-05-02,0.635680184,1.01E-01
2018-05-03,0.782369917,3.64E-01
2018-05-04,-0.4633313,1.18E-01
2018-05-07,0.319533138,3.39E-01
2018-05-08,0.07607702,1.42E-01
2018-05-09,0.389008198,1.89E-01
2018-05-10,0.207701114,2.36E-01
2018-05-11,0.048251682,9.4E-02
2018-05-14,0.277909593,7.47E-02
2018-05-15,-0.477481354,1.41E-01
2018-05-16,0.280310781,6.37E-02
2018-05-17,-0.230609928,1.03E-01
2018-05-18,-0.117864566,1.06E-01
2018-05-21,-0.033918837,3.26E-02
2018-05-22,-0.65803573,1.2E-01
2018-05-23,-0.08621742,1.24E-01
2018-05-24,0.035822451,1.79E-01
2018-05-25,-0.026044634,1.4E-01
2018-05-28,-0.506082216,1.2E-01
2018-05-29,0.117700923,7.59E-02
2018-05-30,-0.48634007,3.43E-01
2018-05-31,0.409413801,2.48E-01
2018-06-01,-0.243621412,2.36E-01
2018-06-04,0.4886469,2.69E-01
2018-06-05,-0.360666563,1.87E-01
2018-06-06,0.481771234,1.29E-01
2018-06-07,0.526522277,1.07E-01
2018-06-08,-0.069723137,4.12E-02
2018-06-12,0.167154917,1.1E-01
2018-06-13,-0.539996758,1.53E-01
2018-06-14,-0.05055818,8.33E-02
2018-06-15,1.283814559,3.02E-01
2018-06-18,0.066050733,1.7E-01
2018-06-19,0.053102046,2.94E-01
2018-06-20,1.035066602,4.1E-01
2018-06-21,1.065290186,3.85E-01
2018-06-22,-0.177010777,1.37E-01
2018-06-25,-0.270829044,1.89E-01
2018-06-26,-0.339790737,4.42E-01
2018-06-27,1.59E-03,1.43E-01
2018-06-28,0.276225728,1.47E-01
2018-06-29,-0.131711555,1.68E-01
2018-07-02,-0.248332638,2.04E-01
2018-07-03,0.478663838,1.21E-01
2018-07-04,-0.491464006,8.93E-02
2018-07-05,0.392934065,1.41E-01
2018-07-06,0.829500028,1.47E-01
2018-07-09,0.166640504,8.55E-02
2018-07-10,-0.327250135,1.26E-01
2018-07-11,-0.737403452,1.05E-01
2018-07-12,0.932120435,1.17E-01
2018-07-13,0.06769575,1.14E-01
2018-07-16,-0.426022703,1.1E-01
2018-07-17,-0.627885809,2.13E-01
2018-07-18,0.607210687,2.4E-01
2018-07-19,0.48703314,1.05E-01
2018-07-20,0.32206147,1.2E-01
2018-07-23,-0.836113423,2.04E-01
2018-07-24,0.574288059,1.22E-01
2018-07-25,-0.241037997,1.09E-01
2018-07-26,-0.02996491,1.33E-01
2018-07-27,0.765492307,3.17E-01
2018-07-30,-0.379507097,1.72E-01
2018-07-31,0.141214151,1.32E-01
2018-08-01,-0.065995194,1.32E-01
2018-08-02,-0.434762747,1.51E-01
2018-08-03,0.014222166,2.31E-01
2018-08-06,0.419578829,1.87E-01
2018-08-07,-0.286618883,6.98E-02
2018-08-08,0.237857193,1.44E-01
2018-08-09,0.561763968,1.52E-01
2018-08-10,-0.216412963,8.05E-02
2018-08-13,-0.472322813,1.03E-01
2018-08-14,0.664840679,1.83E-01
2018-08-15,0.407860862,1.4E-01
2018-08-16,-4.68E-03,2.49E-01
2018-08-17,0.228973846,8.21E-02
2018-08-20,0.105767446,6.98E-02
2018-08-21,-0.778456853,2.61E-01
2018-08-22,-0.167773436,1.29E-01
2018-08-23,-0.103602552,1.43E-01
2018-08-24,0.091149114,3.23E-01
2018-08-27,0.361101909,9.61E-02
2018-08-28,0.515819576,1.65E-01
2018-08-29,0.596942452,1.11E-01
2018-08-30,0.074310311,1.38E-01
2018-08-31,-0.384609894,4.93E-02
2018-09-03,-0.121421581,8.44E-02
2018-09-04,-0.351274706,1.41E-01
2018-09-05,-0.847542506,8.88E-02
2018-09-06,-1.238071749,2.64E-01
2018-09-07,-0.386847678,4.39E-01
2018-09-10,-0.030393435,1.48E-01
2018-09-11,0.606188147,1.09E-01
2018-09-12,-0.071595061,1.66E-01
2018-09-13,-0.720295064,1.15E-01
2018-09-14,0.651728262,1.49E-01
2018-09-17,0.291185872,1.34E-01
2018-09-18,-0.527293789,1.74E-01
2018-09-19,0.413848581,8.43E-02
2018-09-20,-0.170066717,1.69E-01
2018-09-21,0.24981118,1.18E-01
2018-09-24,-0.050763033,1.34E-01
2018-09-25,0.022221517,7.56E-02
2018-09-26,0.068240431,7.27E-02
2018-09-27,-0.136432162,9.19E-02
2018-09-28,0.65821981,2.25E-01
2018-10-01,-0.594602775,2.79E-01
2018-10-02,-0.671277225,1.31E-01
2018-10-03,0.337257666,9.6E-02
2018-10-04,0.403004759,2.23E-01
2018-10-05,0.095284989,1.13E-01
2018-10-08,-1.099140389,2.49E-01
2018-10-09,-0.890000302,2.71E-01
2018-10-10,0.249870327,2.73E-01
2018-10-11,-2.741745142,2.699401413
2018-10-12,0.115058501,5.73E-01
2018-10-15,-0.750318937,5.34E-01
2018-10-16,0.39933609,2.04E-01
2018-10-17,1.089761307,6.78E-01
2018-10-18,0.042986576,2.23E-01
2018-10-19,-0.244923749,4.63E-01
2018-10-22,-0.569234732,3.14E-01
2018-10-23,-0.948508663,2.05E-01
2018-10-24,-0.299865454,2.7E-01
2018-10-25,-2.586093169,1.363992224
2018-10-26,-0.368766617,5.61E-01
2018-10-29,0.967593422,5.17E-01
2018-10-30,1.130535314,5.59E-01
2018-10-31,-0.045867275,3.08E-01
2018-11-01,0.038887809,5.94E-01
2018-11-02,-0.109748181,4.07E-01
2018-11-05,-0.452520021,1.81E-01
2018-11-06,0.918744504,1.39E-01
2018-11-07,0.328391013,3.05E-01
2018-11-08,0.515220108,2.44E-01
2018-11-09,-0.343013524,1.49E-01
2018-11-12,0.189472691,2.57E-01
2018-11-13,-1.66125392,1.13297664
2018-11-14,-1.714887272,2.9E-01
2018-11-15,-0.2028747,3E-01
2018-11-16,0.128668131,2.35E-01
2018-11-19,-0.791403908,2.32E-01
2018-11-20,-0.603225958,3.04E-01
2018-11-21,-0.611324433,9.66E-01
2018-11-22,0.868277003,3.75E-01
2018-11-23,0.383990509,2.3E-01
2018-11-26,-0.81457668,3.83E-01
2018-11-27,0.855520172,3.65E-01
2018-11-28,-0.065507079,2.32E-01
2018-11-29,0.714669159,4.76E-01
2018-11-30,-1.345613486,5.42E-01
2018-12-03,1.768828657,1.162100144
2018-12-04,-0.947045011,3.15E-01
2018-12-05,-0.805303742,1.706210607
2018-12-06,-0.414837101,3.58E-01
2018-12-07,0.412278463,3.18E-01
2018-12-10,-2.12208158,7.62E-01
2018-12-11,0.282022589,2.29E-01
2018-12-12,1.262523144,2.51E-01
2018-12-13,0.195363665,2.41E-01
2018-12-14,-1.032283061,3.29E-01
2018-12-17,0.972574278,2.51E-01
2018-12-18,-0.951678742,7.98E-01
2018-12-19,-0.265284983,2.03E-01
2018-12-20,-1.327354574,4.64E-01
2018-12-21,-1.276755251,9.75E-01
2018-12-24,0.474178065,8.97E-01
2018-12-27,1.660714389,1.166935262
2018-12-28,0.65134195,2.28E-01
2018-12-31,-0.115532073,2.94E-01
2019-01-02,-1.453749889,4.63E-01
2019-01-03,1.159351314,8.71E-01
2019-01-04,-0.422342514,5.79E-01
2019-01-07,1.20114203,8.14E-01
2019-01-08,0.84074168,3.01E-01
2019-01-09,0.948233268,2E-01
2019-01-10,-8.56E-03,2.88E-01
2019-01-11,-0.23259404,1.03E-01
2019-01-14,-0.013711778,1.74E-01
2019-01-15,0.615260349,9.65E-02
2019-01-16,0.250036275,1.17E-01
2019-01-17,0.303253856,1.58E-01
2019-01-18,0.565254477,1.42E-01
2019-01-21,0.357872304,2.01E-01
2019-01-22,-0.447797119,1.12E-01
2019-01-23,-0.366960477,2.49E-01
2019-01-24,0.337872403,1.19E-01
2019-01-25,0.777678119,1.27E-01
2019-01-29,-0.533979406,1.02E-01
2019-01-30,0.047130907,2.52E-01
2019-01-31,-0.050422711,1.96E-01
2019-02-01,-0.062337314,1.17E-01
2019-02-04,0.465613576,1.45E-01
2019-02-05,1.68948779,8.05E-01
2019-02-06,0.442322169,2.89E-01
2019-02-07,1.158761517,3.12E-01
2019-02-08,-0.418141752,4.02E-01
2019-02-11,-0.176159764,1.67E-01
2019-02-12,0.405468676,1.93E-01
2019-02-13,-0.221429941,1.67E-01
2019-02-14,0.065123248,2.42E-01
2019-02-15,0.226143217,1.1E-01
2019-02-18,0.350683868,2.55E-01
2019-02-19,0.218536862,1.01E-01
2019-02-20,-0.286623626,1.24E-01
2019-02-21,0.547415682,3.59E-01
2019-02-22,0.439928138,2.4E-01
2019-02-25,0.172874725,2E-01
2019-02-26,-0.996390142,2.89E-01
2019-02-27,0.374559367,1.19E-01
2019-02-28,0.165097212,1.91E-01
2019-03-01,0.341667797,2.01E-01
2019-03-04,0.483384627,2.58E-01
2019-03-05,-0.418167829,3.05E-01
2019-03-06,0.590477906,1.89E-01
2019-03-07,0.255726354,1.6E-01
2019-03-08,-0.869123293,2.57E-01
2019-03-11,-0.388851308,1.54E-01
2019-03-12,0.118078839,3.39E-01
2019-03-13,-0.345611404,1.79E-01
2019-03-14,0.294155475,1.37E-01
2019-03-15,0.054239453,1.37E-01
2019-03-18,0.250281099,1.54E-01
2019-03-19,-0.071640654,2.43E-01
2019-03-20,-0.43109709,1.65E-01
2019-03-21,-0.033595969,1.8E-01
2019-03-22,0.389422265,2.61E-01
2019-03-25,-1.107867182,5.13E-01
